contig_278	NP-PaPr00000001MP.bin.2.5
contig_331	NP-PaPr00000001MP.bin.2.5
contig_367	NP-PaPr00000001MP.bin.2.5
contig_384	NP-PaPr00000001MP.bin.2.5
contig_428	NP-PaPr00000001MP.bin.2.5
contig_442	NP-PaPr00000001MP.bin.2.5
contig_453	NP-PaPr00000001MP.bin.2.5
contig_481	NP-PaPr00000001MP.bin.2.5
contig_53	NP-PaPr00000001MP.bin.2.5
contig_558	NP-PaPr00000001MP.bin.2.5
contig_598	NP-PaPr00000001MP.bin.2.5
contig_599	NP-PaPr00000001MP.bin.2.5
contig_610	NP-PaPr00000001MP.bin.2.5
contig_619	NP-PaPr00000001MP.bin.2.5
contig_62	NP-PaPr00000001MP.bin.2.5
contig_625	NP-PaPr00000001MP.bin.2.5
contig_626	NP-PaPr00000001MP.bin.2.5
contig_648	NP-PaPr00000001MP.bin.2.5
contig_654	NP-PaPr00000001MP.bin.2.5
contig_669	NP-PaPr00000001MP.bin.2.5
contig_676	NP-PaPr00000001MP.bin.2.5
contig_680	NP-PaPr00000001MP.bin.2.5
contig_699	NP-PaPr00000001MP.bin.2.5
contig_769	NP-PaPr00000001MP.bin.2.5
contig_787	NP-PaPr00000001MP.bin.2.5
contig_789	NP-PaPr00000001MP.bin.2.5
contig_838	NP-PaPr00000001MP.bin.2.5
contig_84	NP-PaPr00000001MP.bin.2.5
contig_840	NP-PaPr00000001MP.bin.2.5
contig_855	NP-PaPr00000001MP.bin.2.5
contig_86	NP-PaPr00000001MP.bin.2.5
contig_943	NP-PaPr00000001MP.bin.2.5
contig_95	NP-PaPr00000001MP.bin.2.5
contig_954	NP-PaPr00000001MP.bin.2.5
contig_96	NP-PaPr00000001MP.bin.2.5
contig_982	NP-PaPr00000001MP.bin.2.5
contig_984	NP-PaPr00000001MP.bin.2.5
