sample_barcode	journal	lib_id	library_plate	sample_seq_id	seq_id	R1	R2
ASYM00000030MP	MP022	LIB-MP022-B2	LIB00009	LIB00009-MP022-B2_1	LIB00009-MP022-MJ363_B2	-	-
RASK00000080MP	MP022	LIB-MP022-B3	LIB00009	LIB00009-MP022-B3_1	LIB00009-MP022-MJ363_B3	-	-
PAPR00000258MP	MP022	LIB-MP022-B4	LIB00009	LIB00009-MP022-B4_1	LIB00009-MP022-MJ363_B4	-	-
ASYM00000031MP	MP022	LIB-MP022-B5	LIB00009	LIB00009-MP022-B5_1	LIB00009-MP022-MJ363_B5	-	-
ASYM00000015MP	MP022	LIB-MP022-B6	LIB00009	LIB00009-MP022-B6_1	LIB00009-MP022-MJ363_B6	-	-
RASK00000019MP	MP022	LIB-MP022-B7	LIB00009	LIB00009-MP022-B7_1	LIB00009-MP022-MJ363_B7	-	-
ASYM00000019MP	MP022	LIB-MP022-B8	LIB00009	LIB00009-MP022-B8_1	LIB00009-MP022-MJ363_B8	-	-
ASYM00000024MP	MP022	LIB-MP022-B9	LIB00009	LIB00009-MP022-B9_1	LIB00009-MP022-MJ363_B9	-	-
ASYM00000010MP	MP022	LIB-MP022-C1	LIB00009	LIB00009-MP022-C1_1	LIB00009-MP022-MJ363_C1	-	-
LIB-MP022-C10	MP022	LIB-MP022-C10	LIB00009	LIB00009-MP022-C10_1	LIB00009-MP022-MJ363_C10	-	-
ASYM00000020MP	MP022	LIB-MP022-C11	LIB00009	LIB00009-MP022-C11_1	LIB00009-MP022-MJ363_C11	-	-
RASK00000008MP	MP022	LIB-MP022-C12	LIB00009	LIB00009-MP022-C12_1	LIB00009-MP022-MJ363_C12	-	-
PAOP00000092MP	MP022	LIB-MP022-C2	LIB00009	LIB00009-MP022-C2_1	LIB00009-MP022-MJ363_C2	-	-
LIB-MP022-C3	MP022	LIB-MP022-C3	LIB00009	LIB00009-MP022-C3_1	LIB00009-MP022-MJ363_C3	-	-
RASK00000006MP	MP022	LIB-MP022-C4	LIB00009	LIB00009-MP022-C4_1	LIB00009-MP022-MJ363_C4	-	-
RASK00000045MP	MP022	LIB-MP022-C5	LIB00009	LIB00009-MP022-C5_1	LIB00009-MP022-MJ363_C5	-	-
ASYM00000033MP	MP022	LIB-MP022-C6	LIB00009	LIB00009-MP022-C6_1	LIB00009-MP022-MJ363_C6	-	-
PAOP00000079MP	MP022	LIB-MP022-C7	LIB00009	LIB00009-MP022-C7_1	LIB00009-MP022-MJ363_C7	-	-
ASYM00000049MP	MP022	LIB-MP022-C8	LIB00009	LIB00009-MP022-C8_1	LIB00009-MP022-MJ363_C8	-	-
ASYM00000047MP	MP022	LIB-MP022-C9	LIB00009	LIB00009-MP022-C9_1	LIB00009-MP022-MJ363_C9	-	-
FMTP00000006MP	MP022	LIB-MP022-D1	LIB00009	LIB00009-MP022-D1_1	LIB00009-MP022-MJ363_D1	-	-
RASK00000064MP	MP022	LIB-MP022-D10	LIB00009	LIB00009-MP022-D10_1	LIB00009-MP022-MJ363_D10	-	-
ASYM00000027MP	MP022	LIB-MP022-D11	LIB00009	LIB00009-MP022-D11_1	LIB00009-MP022-MJ363_D11	-	-
LIB-MP022-D12	MP022	LIB-MP022-D12	LIB00009	LIB00009-MP022-D12_1	LIB00009-MP022-MJ363_D12	-	-
ASYM00000006MP	MP022	LIB-MP022-D2	LIB00009	LIB00009-MP022-D2_1	LIB00009-MP022-MJ363_D2	-	-
ASYM00000028MP	MP022	LIB-MP022-D3	LIB00009	LIB00009-MP022-D3_1	LIB00009-MP022-MJ363_D3	-	-
RASK00000059MP	MP022	LIB-MP022-D4	LIB00009	LIB00009-MP022-D4_1	LIB00009-MP022-MJ363_D4	-	-
PANP00000027MP	MP022	LIB-MP022-D5	LIB00009	LIB00009-MP022-D5_1	LIB00009-MP022-MJ363_D5	-	-
ASYM00000045MP	MP022	LIB-MP022-D6	LIB00009	LIB00009-MP022-D6_1	LIB00009-MP022-MJ363_D6	-	-
RASK00000072MP	MP022	LIB-MP022-D7	LIB00009	LIB00009-MP022-D7_1	LIB00009-MP022-MJ363_D7	-	-
RASK00000090MP	MP022	LIB-MP022-D8	LIB00009	LIB00009-MP022-D8_1	LIB00009-MP022-MJ363_D8	-	-
RASK00000023MP	MP022	LIB-MP022-D9	LIB00009	LIB00009-MP022-D9_1	LIB00009-MP022-MJ363_D9	-	-
DON200000002MP	MP022	LIB-MP022-E1	LIB00009	LIB00009-MP022-E1_1	LIB00009-MP022-MJ363_E1	-	-
PAOP00000086MP	MP022	LIB-MP022-E10	LIB00009	LIB00009-MP022-E10_1	LIB00009-MP022-MJ363_E10	-	-
ASYM00000036MP	MP022	LIB-MP022-E11	LIB00009	LIB00009-MP022-E11_1	LIB00009-MP022-MJ363_E11	-	-
RASK00000061MP	MP022	LIB-MP022-E2	LIB00009	LIB00009-MP022-E2_1	LIB00009-MP022-MJ363_E2	-	-
RASK00000076MP	MP022	LIB-MP022-E3	LIB00009	LIB00009-MP022-E3_1	LIB00009-MP022-MJ363_E3	-	-
RASK00000063MP	MP022	LIB-MP022-E4	LIB00009	LIB00009-MP022-E4_1	LIB00009-MP022-MJ363_E4	-	-
RASK00000066MP	MP022	LIB-MP022-E5	LIB00009	LIB00009-MP022-E5_1	LIB00009-MP022-MJ363_E5	-	-
ASYM00000022MP	MP022	LIB-MP022-E6	LIB00009	LIB00009-MP022-E6_1	LIB00009-MP022-MJ363_E6	-	-
PAOP00000083MP	MP022	LIB-MP022-E7	LIB00009	LIB00009-MP022-E7_1	LIB00009-MP022-MJ363_E7	-	-
ASYM00000023MP	MP022	LIB-MP022-E8	LIB00009	LIB00009-MP022-E8_1	LIB00009-MP022-MJ363_E8	-	-
ASYM00000013MP	MP022	LIB-MP022-E9	LIB00009	LIB00009-MP022-E9_1	LIB00009-MP022-MJ363_E9	-	-
PAPR00000261MP	MP022	LIB-MP022-F1	LIB00009	LIB00009-MP022-F1_1	LIB00009-MP022-MJ363_F1	-	-
LIB-MP022-F10	MP022	LIB-MP022-F10	LIB00009	LIB00009-MP022-F10_1	LIB00009-MP022-MJ363_F10	-	-
RASK00000081MP	MP022	LIB-MP022-F11	LIB00009	LIB00009-MP022-F11_1	LIB00009-MP022-MJ363_F11	-	-
ASYM00000029MP	MP022	LIB-MP022-F2	LIB00009	LIB00009-MP022-F2_1	LIB00009-MP022-MJ363_F2	-	-
LIB-MP022-F3	MP022	LIB-MP022-F3	LIB00009	LIB00009-MP022-F3_1	LIB00009-MP022-MJ363_F3	-	-
DON100000001MP	MP022	LIB-MP022-F4	LIB00009	LIB00009-MP022-F4_1	LIB00009-MP022-MJ363_F4	-	-
RASK00000024MP	MP022	LIB-MP022-F5	LIB00009	LIB00009-MP022-F5_1	LIB00009-MP022-MJ363_F5	-	-
ASYM00000041MP	MP022	LIB-MP022-F6	LIB00009	LIB00009-MP022-F6_1	LIB00009-MP022-MJ363_F6	-	-
ASYM00000046MP	MP022	LIB-MP022-F7	LIB00009	LIB00009-MP022-F7_1	LIB00009-MP022-MJ363_F7	-	-
ASYM00000011MP	MP022	LIB-MP022-F8	LIB00009	LIB00009-MP022-F8_1	LIB00009-MP022-MJ363_F8	-	-
RASK00000065MP	MP024	LIB-MP024-G8	LIB00011	LIB00011-MP024-G8_1	LIB00011-MP024-MJ363_G8	-	-
RASK00000003MP	MP022	LIB-MP022-G1	LIB00009	LIB00009-MP022-G1_1	LIB00009-MP022-MJ363_G1	-	-
PAOP00000094MP	MP022	LIB-MP022-G10	LIB00009	LIB00009-MP022-G10_1	LIB00009-MP022-MJ363_G10	-	-
RASK00000021MP	MP022	LIB-MP022-G11	LIB00009	LIB00009-MP022-G11_1	LIB00009-MP022-MJ363_G11	-	-
ASYM00000043MP	MP022	LIB-MP022-G2	LIB00009	LIB00009-MP022-G2_1	LIB00009-MP022-MJ363_G2	-	-
RASK00000048MP	MP022	LIB-MP022-G3	LIB00009	LIB00009-MP022-G3_1	LIB00009-MP022-MJ363_G3	-	-
RASK00000018MP	MP022	LIB-MP022-G4	LIB00009	LIB00009-MP022-G4_1	LIB00009-MP022-MJ363_G4	-	-
ASYM00000037MP	MP022	LIB-MP022-G5	LIB00009	LIB00009-MP022-G5_1	LIB00009-MP022-MJ363_G5	-	-
PAPR00000259MP	MP022	LIB-MP022-G6	LIB00009	LIB00009-MP022-G6_1	LIB00009-MP022-MJ363_G6	-	-
PAOP00000090MP	MP022	LIB-MP022-G7	LIB00009	LIB00009-MP022-G7_1	LIB00009-MP022-MJ363_G7	-	-
RASK00000056MP	MP022	LIB-MP022-G8	LIB00009	LIB00009-MP022-G8_1	LIB00009-MP022-MJ363_G8	-	-
RASK00000075MP	MP022	LIB-MP022-G9	LIB00009	LIB00009-MP022-G9_1	LIB00009-MP022-MJ363_G9	-	-
DON100000002MP	MP022	LIB-MP022-H1	LIB00009	LIB00009-MP022-H1_1	LIB00009-MP022-MJ363_H1	-	-
RASK00000012MP	MP022	LIB-MP022-H10	LIB00009	LIB00009-MP022-H10_1	LIB00009-MP022-MJ363_H10	-	-
PAPR00000253MP	MP022	LIB-MP022-H11	LIB00009	LIB00009-MP022-H11_1	LIB00009-MP022-MJ363_H11	-	-
RASK00000033MP	MP022	LIB-MP022-H2	LIB00009	LIB00009-MP022-H2_1	LIB00009-MP022-MJ363_H2	-	-
PAOP00000093MP	MP022	LIB-MP022-H3	LIB00009	LIB00009-MP022-H3_1	LIB00009-MP022-MJ363_H3	-	-
RASK00000035MP	MP022	LIB-MP022-H4	LIB00009	LIB00009-MP022-H4_1	LIB00009-MP022-MJ363_H4	-	-
RASK00000005MP	MP022	LIB-MP022-H5	LIB00009	LIB00009-MP022-H5_1	LIB00009-MP022-MJ363_H5	-	-
ASYM00000017MP	MP022	LIB-MP022-H6	LIB00009	LIB00009-MP022-H6_1	LIB00009-MP022-MJ363_H6	-	-
RASK00000014MP	MP022	LIB-MP022-H7	LIB00009	LIB00009-MP022-H7_1	LIB00009-MP022-MJ363_H7	-	-
PAPR00000255MP	MP022	LIB-MP022-H8	LIB00009	LIB00009-MP022-H8_1	LIB00009-MP022-MJ363_H8	-	-
RASK00000002MP	MP022	LIB-MP022-H9	LIB00009	LIB00009-MP022-H9_1	LIB00009-MP022-MJ363_H9	-	-
PaPr00000232MP	MP023	LIB-MP023-A1	LIB00010	LIB00010-MP023-A1_1	LIB00010-MP023-MJ363_A1	-	-
FMTP00000007MP	MP023	LIB-MP023-A10	LIB00010	LIB00010-MP023-A10_1	LIB00010-MP023-MJ363_A10	-	-
ASYM00000026MP	MP023	LIB-MP023-A11	LIB00010	LIB00010-MP023-A11_1	LIB00010-MP023-MJ363_A11	-	-
ASYM00000035MP	MP023	LIB-MP023-A12	LIB00010	LIB00010-MP023-A12_1	LIB00010-MP023-MJ363_A12	-	-
RASK00000037MP	MP023	LIB-MP023-A2	LIB00010	LIB00010-MP023-A2_1	LIB00010-MP023-MJ363_A2	-	-
RASK00000087MP	MP023	LIB-MP023-A3	LIB00010	LIB00010-MP023-A3_1	LIB00010-MP023-MJ363_A3	-	-
PaPr00000025MP	MP023	LIB-MP023-A4	LIB00010	LIB00010-MP023-A4_1	LIB00010-MP023-MJ363_A4	-	-
PaPr00000021MP	MP023	LIB-MP023-A5	LIB00010	LIB00010-MP023-A5_1	LIB00010-MP023-MJ363_A5	-	-
PAOP00000078MP	MP023	LIB-MP023-A6	LIB00010	LIB00010-MP023-A6_1	LIB00010-MP023-MJ363_A6	-	-
PAOP00000095MP	MP023	LIB-MP023-A7	LIB00010	LIB00010-MP023-A7_1	LIB00010-MP023-MJ363_A7	-	-
RASK00000058MP	MP023	LIB-MP023-A8	LIB00010	LIB00010-MP023-A8_1	LIB00010-MP023-MJ363_A8	-	-
RASK00000041MP	MP023	LIB-MP023-A9	LIB00010	LIB00010-MP023-A9_1	LIB00010-MP023-MJ363_A9	-	-
ASYM00000007MP	MP023	LIB-MP023-B1	LIB00010	LIB00010-MP023-B1_1	LIB00010-MP023-MJ363_B1	-	-
RASK00000089MP	MP023	LIB-MP023-B10	LIB00010	LIB00010-MP023-B10_1	LIB00010-MP023-MJ363_B10	-	-
ASYM00000042MP	MP023	LIB-MP023-B11	LIB00010	LIB00010-MP023-B11_1	LIB00010-MP023-MJ363_B11	-	-
PaPr00000038MP	MP023	LIB-MP023-B12	LIB00010	LIB00010-MP023-B12_1	LIB00010-MP023-MJ363_B12	-	-
RASK00000077MP	MP023	LIB-MP023-B2	LIB00010	LIB00010-MP023-B2_1	LIB00010-MP023-MJ363_B2	-	-
RASK00000083MP	MP023	LIB-MP023-B3	LIB00010	LIB00010-MP023-B3_1	LIB00010-MP023-MJ363_B3	-	-
PANP00000025MP	MP023	LIB-MP023-B4	LIB00010	LIB00010-MP023-B4_1	LIB00010-MP023-MJ363_B4	-	-
PAPR00000260MP	MP023	LIB-MP023-B5	LIB00010	LIB00010-MP023-B5_1	LIB00010-MP023-MJ363_B5	-	-
PAOP00000075MP	MP023	LIB-MP023-B6	LIB00010	LIB00010-MP023-B6_1	LIB00010-MP023-MJ363_B6	-	-
RASK00000007MP	MP023	LIB-MP023-B7	LIB00010	LIB00010-MP023-B7_1	LIB00010-MP023-MJ363_B7	-	-
PAPR00000262MP	MP023	LIB-MP023-B8	LIB00010	LIB00010-MP023-B8_1	LIB00010-MP023-MJ363_B8	-	-
PAOP00000074MP	MP023	LIB-MP023-B9	LIB00010	LIB00010-MP023-B9_1	LIB00010-MP023-MJ363_B9	-	-
RASK00000096MP	MP023	LIB-MP023-C1	LIB00010	LIB00010-MP023-C1_1	LIB00010-MP023-MJ363_C1	-	-
LIB-MP023-C10	MP023	LIB-MP023-C10	LIB00010	LIB00010-MP023-C10_1	LIB00010-MP023-MJ363_C10	-	-
RASK00000040MP	MP023	LIB-MP023-C11	LIB00010	LIB00010-MP023-C11_1	LIB00010-MP023-MJ363_C11	-	-
ASYM00000016MP	MP023	LIB-MP023-C12	LIB00010	LIB00010-MP023-C12_1	LIB00010-MP023-MJ363_C12	-	-
RASK00000010MP	MP023	LIB-MP023-C2	LIB00010	LIB00010-MP023-C2_1	LIB00010-MP023-MJ363_C2	-	-
LIB-MP023-C3	MP023	LIB-MP023-C3	LIB00010	LIB00010-MP023-C3_1	LIB00010-MP023-MJ363_C3	-	-
RASK00000055MP	MP023	LIB-MP023-C4	LIB00010	LIB00010-MP023-C4_1	LIB00010-MP023-MJ363_C4	-	-
RASK00000050MP	MP023	LIB-MP023-C5	LIB00010	LIB00010-MP023-C5_1	LIB00010-MP023-MJ363_C5	-	-
PaPr00000085MP	MP023	LIB-MP023-C6	LIB00010	LIB00010-MP023-C6_1	LIB00010-MP023-MJ363_C6	-	-
RASK00000015MP	MP023	LIB-MP023-C7	LIB00010	LIB00010-MP023-C7_1	LIB00010-MP023-MJ363_C7	-	-
PaPr00000182MP	MP023	LIB-MP023-C8	LIB00010	LIB00010-MP023-C8_1	LIB00010-MP023-MJ363_C8	-	-
DON200000003MP	MP023	LIB-MP023-C9	LIB00010	LIB00010-MP023-C9_1	LIB00010-MP023-MJ363_C9	-	-
RASK00000013MP	MP023	LIB-MP023-D1	LIB00010	LIB00010-MP023-D1_1	LIB00010-MP023-MJ363_D1	-	-
PaPr00000040MP	MP023	LIB-MP023-D10	LIB00010	LIB00010-MP023-D10_1	LIB00010-MP023-MJ363_D10	-	-
ASYM00000003MP	MP023	LIB-MP023-D11	LIB00010	LIB00010-MP023-D11_1	LIB00010-MP023-MJ363_D11	-	-
LIB-MP023-D12	MP023	LIB-MP023-D12	LIB00010	LIB00010-MP023-D12_1	LIB00010-MP023-MJ363_D12	-	-
PaPr00000245MP	MP023	LIB-MP023-D2	LIB00010	LIB00010-MP023-D2_1	LIB00010-MP023-MJ363_D2	-	-
RASK00000052MP	MP023	LIB-MP023-D3	LIB00010	LIB00010-MP023-D3_1	LIB00010-MP023-MJ363_D3	-	-
RASK00000093MP	MP023	LIB-MP023-D4	LIB00010	LIB00010-MP023-D4_1	LIB00010-MP023-MJ363_D4	-	-
FMTP00000001MP	MP023	LIB-MP023-D5	LIB00010	LIB00010-MP023-D5_1	LIB00010-MP023-MJ363_D5	-	-
RASK00000088MP	MP023	LIB-MP023-D6	LIB00010	LIB00010-MP023-D6_1	LIB00010-MP023-MJ363_D6	-	-
PaPr00000192MP	MP023	LIB-MP023-D7	LIB00010	LIB00010-MP023-D7_1	LIB00010-MP023-MJ363_D7	-	-
PANP00000029MP	MP023	LIB-MP023-D8	LIB00010	LIB00010-MP023-D8_1	LIB00010-MP023-MJ363_D8	-	-
RASK00000098MP	MP023	LIB-MP023-D9	LIB00010	LIB00010-MP023-D9_1	LIB00010-MP023-MJ363_D9	-	-
RASK00000073MP	MP023	LIB-MP023-E1	LIB00010	LIB00010-MP023-E1_1	LIB00010-MP023-MJ363_E1	-	-
PaPr00000044MP	MP023	LIB-MP023-E10	LIB00010	LIB00010-MP023-E10_1	LIB00010-MP023-MJ363_E10	-	-
RASK00000038MP	MP023	LIB-MP023-E11	LIB00010	LIB00010-MP023-E11_1	LIB00010-MP023-MJ363_E11	-	-
RASK00000097MP	MP023	LIB-MP023-E2	LIB00010	LIB00010-MP023-E2_1	LIB00010-MP023-MJ363_E2	-	-
ASYM00000008MP	MP023	LIB-MP023-E3	LIB00010	LIB00010-MP023-E3_1	LIB00010-MP023-MJ363_E3	-	-
PAPR00000254MP	MP023	LIB-MP023-E4	LIB00010	LIB00010-MP023-E4_1	LIB00010-MP023-MJ363_E4	-	-
RASK00000032MP	MP023	LIB-MP023-E5	LIB00010	LIB00010-MP023-E5_1	LIB00010-MP023-MJ363_E5	-	-
RASK00000020MP	MP023	LIB-MP023-E6	LIB00010	LIB00010-MP023-E6_1	LIB00010-MP023-MJ363_E6	-	-
ASYM00000012MP	MP023	LIB-MP023-E7	LIB00010	LIB00010-MP023-E7_1	LIB00010-MP023-MJ363_E7	-	-
RASK00000067MP	MP023	LIB-MP023-E8	LIB00010	LIB00010-MP023-E8_1	LIB00010-MP023-MJ363_E8	-	-
PaPr00000231MP	MP023	LIB-MP023-E9	LIB00010	LIB00010-MP023-E9_1	LIB00010-MP023-MJ363_E9	-	-
PaPr00000041MP	MP023	LIB-MP023-F1	LIB00010	LIB00010-MP023-F1_1	LIB00010-MP023-MJ363_F1	-	-
LIB-MP023-F10	MP023	LIB-MP023-F10	LIB00010	LIB00010-MP023-F10_1	LIB00010-MP023-MJ363_F10	-	-
PAOP00000087MP	MP023	LIB-MP023-F11	LIB00010	LIB00010-MP023-F11_1	LIB00010-MP023-MJ363_F11	-	-
RASK00000016MP	MP023	LIB-MP023-F2	LIB00010	LIB00010-MP023-F2_1	LIB00010-MP023-MJ363_F2	-	-
LIB-MP023-F3	MP023	LIB-MP023-F3	LIB00010	LIB00010-MP023-F3_1	LIB00010-MP023-MJ363_F3	-	-
RASK00000029MP	MP023	LIB-MP023-F4	LIB00010	LIB00010-MP023-F4_1	LIB00010-MP023-MJ363_F4	-	-
RASK00000022MP	MP023	LIB-MP023-F5	LIB00010	LIB00010-MP023-F5_1	LIB00010-MP023-MJ363_F5	-	-
RASK00000009MP	MP023	LIB-MP023-F6	LIB00010	LIB00010-MP023-F6_1	LIB00010-MP023-MJ363_F6	-	-
PAOP00000076MP	MP023	LIB-MP023-F7	LIB00010	LIB00010-MP023-F7_1	LIB00010-MP023-MJ363_F7	-	-
RASK00000030MP	MP023	LIB-MP023-F8	LIB00010	LIB00010-MP023-F8_1	LIB00010-MP023-MJ363_F8	-	-
PANP00000024MP	MP023	LIB-MP023-F9	LIB00010	LIB00010-MP023-F9_1	LIB00010-MP023-MJ363_F9	-	-
ASYM00000039MP	MP023	LIB-MP023-G1	LIB00010	LIB00010-MP023-G1_1	LIB00010-MP023-MJ363_G1	-	-
RASK00000084MP	MP023	LIB-MP023-G10	LIB00010	LIB00010-MP023-G10_1	LIB00010-MP023-MJ363_G10	-	-
PAOP00000069MP	MP023	LIB-MP023-G11	LIB00010	LIB00010-MP023-G11_1	LIB00010-MP023-MJ363_G11	-	-
RASK00000001MP	MP023	LIB-MP023-G2	LIB00010	LIB00010-MP023-G2_1	LIB00010-MP023-MJ363_G2	-	-
RASK00000049MP	MP023	LIB-MP023-G3	LIB00010	LIB00010-MP023-G3_1	LIB00010-MP023-MJ363_G3	-	-
ASYM00000005MP	MP023	LIB-MP023-G4	LIB00010	LIB00010-MP023-G4_1	LIB00010-MP023-MJ363_G4	-	-
RASK00000092MP	MP023	LIB-MP023-G5	LIB00010	LIB00010-MP023-G5_1	LIB00010-MP023-MJ363_G5	-	-
RASK00000047MP	MP023	LIB-MP023-G6	LIB00010	LIB00010-MP023-G6_1	LIB00010-MP023-MJ363_G6	-	-
